FID,CID,Type,POINT_X,POINT_Y
603, 0, 6, 256643.311458, 6251334.40439
604, 0, 6, 255997.99229, 6250234.69095
605, 0, 6, 256155.395499, 6251234.12726
606, 0, 6, 254627.010495, 6251575.90067
607, 0, 6, 256297.51376, 6251551.60805
608, 0, 6, 256569.873113, 6251553.21833
609, 0, 6, 255097.003509, 6251417.64043
610, 0, 6, 254549.534648, 6251408.97532
611, 0, 6, 256065.37754, 6250444.32922
612, 0, 6, 254867.955399, 6250342.78932
613, 0, 6, 256367.822233, 6251549.98853
614, 0, 6, 255999.612523, 6250172.35912
615, 0, 6, 255142.498464, 6251104.22068
616, 0, 6, 254669.098554, 6250705.16351
617, 0, 6, 256138.028604, 6250519.91549
618, 0, 6, 256892.849718, 6250130.94327
619, 0, 6, 255336.881414, 6249508.55311
620, 0, 6, 255849.321705, 6250388.35729
621, 0, 6, 255654.784622, 6250663.32451
622, 0, 6, 255750.066523, 6250641.30559
623, 0, 6, 254497.712442, 6250951.81308
624, 0, 6, 254461.190094, 6250440.19803
625, 0, 6, 255273.66312, 6249943.83921
626, 0, 6, 256273.222407, 6249970.05514
627, 0, 6, 256205.720238, 6250831.47517
628, 0, 6, 254490.334569, 6251254.48167
629, 0, 6, 255966.739274, 6250499.91362
630, 0, 6, 256069.211363, 6250588.72281
631, 0, 6, 255499.654819, 6250262.35401
632, 0, 6, 254681.108535, 6251636.47539
633, 0, 6, 256291.874818, 6249911.63863
634, 0, 6, 255562.700433, 6250333.9653
635, 0, 6, 256755.727754, 6251054.47216
636, 0, 6, 254855.19387, 6249629.3304
637, 0, 6, 255933.360181, 6250306.52937
638, 0, 6, 255574.214317, 6250744.83433
639, 0, 6, 256413.27746, 6250577.10317
640, 0, 6, 256882.91077, 6250136.8984
641, 0, 6, 256412.184734, 6249392.54912
642, 0, 6, 256012.433009, 6250009.9435
643, 0, 6, 254498.534543, 6250656.94474
644, 0, 6, 255134.134592, 6249463.02442
645, 0, 6, 255632.879042, 6249689.06444
646, 0, 6, 255980.116369, 6249478.36837
647, 0, 6, 255919.712132, 6251242.04451
648, 0, 6, 255307.409085, 6251500.6587
649, 0, 6, 255164.684487, 6249532.22533
650, 0, 6, 255651.746392, 6251355.58283
651, 0, 6, 254576.356016, 6250534.99615
652, 0, 6, 255267.119454, 6249676.83317
653, 0, 6, 256437.871211, 6250888.33103
654, 0, 6, 255773.118535, 6250555.51208
655, 0, 6, 255174.667754, 6251100.40984
656, 0, 6, 256583.917469, 6250447.39653
657, 0, 6, 255182.615212, 6250668.31861
658, 0, 6, 255178.671678, 6250384.56969
659, 0, 6, 255729.395471, 6251054.93967
660, 0, 6, 255119.188573, 6250831.05025
661, 0, 6, 255645.536536, 6250393.47368
662, 0, 6, 256591.905264, 6250119.27732
663, 0, 6, 255831.167224, 6250457.19544
664, 0, 3, 256866.744628, 6249441.75244
665, 0, 6, 254733.918906, 6250153.11157
666, 0, 6, 255355.792077, 6251078.20275
667, 0, 6, 255900.209135, 6250422.49709
668, 0, 6, 256297.550428, 6251334.47908
669, 0, 6, 256040.758617, 6250701.52739
670, 0, 6, 254992.17711, 6251177.23946
671, 0, 6, 255166.201848, 6251074.63268
672, 0, 6, 256094.784264, 6250292.96432
673, 0, 6, 256209.63603, 6250448.36888
674, 0, 6, 254661.859278, 6251075.22608
675, 0, 6, 254992.121208, 6249891.84222
676, 0, 6, 255162.05168, 6249817.82383
677, 0, 6, 256167.637811, 6249743.40154
678, 0, 6, 256007.636161, 6250717.66233
679, 0, 6, 255663.131515, 6251713.28432
680, 0, 6, 255159.633464, 6251111.7234
681, 0, 6, 255148.148157, 6249498.91397
682, 0, 6, 255637.960004, 6250916.67244
683, 0, 6, 256202.340884, 6251460.93668
684, 0, 6, 255632.680148, 6249803.66358
685, 0, 6, 254938.906774, 6249964.07908
686, 0, 6, 255184.75095, 6250822.2663
687, 0, 6, 256701.58202, 6250224.58783
688, 0, 6, 256094.28383, 6250965.51505
689, 0, 3, 256503.361441, 6249402.22632
690, 0, 6, 255328.179098, 6249855.7076
691, 0, 6, 255953.746201, 6250373.51483
692, 0, 6, 255922.541502, 6250722.79899
693, 0, 6, 255985.896184, 6250694.44389
694, 0, 6, 254471.186232, 6250689.32376
695, 0, 6, 256650.685779, 6250242.81287
696, 0, 6, 255071.844691, 6251188.09869
697, 0, 6, 256060.582367, 6250746.59621
698, 0, 6, 255764.85831, 6250490.32584
699, 0, 6, 256204.001324, 6249925.06024
700, 0, 6, 255441.83425, 6251076.14526
701, 0, 6, 255097.102171, 6249630.90353
702, 0, 6, 256725.526081, 6250762.65907
703, 0, 6, 254756.293286, 6249450.38655
704, 0, 6, 255455.547624, 6250178.08684
705, 0, 6, 256072.501185, 6250579.68867
706, 0, 6, 255370.558385, 6250532.10849
707, 0, 6, 255847.994485, 6250013.27399
708, 0, 6, 255171.490309, 6251672.72001
709, 0, 6, 256315.630824, 6250493.66405
710, 0, 6, 254566.905292, 6250545.164
711, 0, 6, 255955.744131, 6250724.57122
712, 0, 6, 254479.668063, 6250664.75674
713, 0, 6, 256463.298411, 6249995.04458
714, 0, 6, 256959.626473, 6250482.38174
715, 0, 6, 255706.068912, 6250620.57687
716, 0, 6, 256032.710965, 6250601.02505
717, 0, 6, 255479.067671, 6250599.72281
718, 0, 6, 255445.648355, 6250161.42589
719, 0, 6, 255454.84034, 6250563.75104
720, 0, 6, 256307.22646, 6251335.14296
721, 0, 6, 255814.00794, 6250446.12748
722, 0, 6, 255065.081296, 6250005.30098
723, 0, 6, 256408.811094, 6250579.19637
724, 0, 6, 254599.50546, 6250480.46661
725, 0, 6, 256156.571311, 6251254.35531
726, 0, 6, 256047.274914, 6250707.09893
727, 0, 6, 256309.577288, 6249834.00689
728, 0, 6, 255980.470221, 6250144.34554
729, 0, 6, 255581.022416, 6250424.8611
730, 0, 6, 255006.221137, 6249874.51224
731, 0, 6, 254725.711413, 6250307.61195
732, 0, 6, 255593.864005, 6251069.82049
733, 0, 6, 256620.051253, 6250327.6169
734, 0, 6, 255803.744095, 6250434.82043
735, 0, 6, 256417.999705, 6250589.2449
736, 0, 6, 256203.019535, 6250348.54066
737, 0, 6, 255645.067661, 6249983.36685
738, 0, 6, 256900.120251, 6249986.24991
739, 0, 6, 255457.231325, 6250308.37778
740, 0, 6, 255778.607793, 6250863.58147
741, 0, 6, 255564.722624, 6251012.48641
742, 0, 6, 255738.672367, 6250757.51396
743, 0, 6, 256569.188257, 6250092.11675
744, 0, 6, 255933.502733, 6249978.03867
745, 0, 6, 255241.591048, 6251004.60632
746, 0, 6, 255502.387552, 6250256.29502
747, 0, 6, 256823.889648, 6250348.8364
748, 0, 6, 254611.19529, 6251646.21966
749, 0, 6, 256211.164861, 6251315.12519
750, 0, 6, 255117.267489, 6251509.21867
751, 0, 6, 256162.108937, 6249866.58949
752, 0, 6, 256208.02103, 6250831.22024
753, 0, 6, 256957.724493, 6251327.98301
754, 0, 6, 255542.594522, 6250355.99774
755, 0, 6, 256484.235812, 6250009.90918
756, 0, 6, 256285.203231, 6251555.01098
757, 0, 6, 256809.81534, 6251563.30117
758, 0, 6, 255967.585598, 6249808.67869
759, 0, 6, 256239.74825, 6250089.03375
760, 0, 6, 255180.248016, 6250806.74029
761, 0, 6, 255244.275177, 6250648.2275
762, 0, 6, 256534.735999, 6250277.40235
763, 0, 6, 256573.16322, 6251557.78237
764, 0, 6, 256669.401263, 6250192.88252
765, 0, 6, 256098.351177, 6251291.36969
766, 0, 6, 254840.716416, 6249768.8167
767, 0, 6, 256183.582022, 6250153.15395
768, 0, 6, 256399.001677, 6250025.73402
769, 0, 6, 254919.61101, 6249733.11041
770, 0, 6, 254946.564872, 6251063.76729
771, 0, 3, 256895.877507, 6249404.24737
772, 0, 6, 255200.323977, 6249592.14625
773, 0, 6, 255505.321326, 6249671.83636
774, 0, 6, 255839.056929, 6249915.65035
775, 0, 6, 255670.024618, 6251714.79084
776, 0, 6, 255292.721776, 6250131.13792
777, 0, 6, 255604.827814, 6249511.6545
778, 0, 6, 254881.324457, 6250343.80986
779, 0, 6, 256455.821773, 6250347.86945
780, 0, 6, 255283.897967, 6249966.31713
781, 0, 6, 255706.415647, 6250830.46509
782, 0, 6, 256473.467619, 6250322.70507
783, 0, 6, 255959.242114, 6251799.29016
784, 0, 6, 255225.458863, 6249559.78536
785, 0, 6, 255856.524877, 6250493.54796
786, 0, 3, 256491.696616, 6249386.72856
787, 0, 6, 255194.98085, 6250675.62278
788, 0, 6, 256731.781572, 6251062.73387
789, 0, 6, 256213.810758, 6250584.47575
790, 0, 6, 256357.305835, 6251547.39199
791, 0, 3, 256546.386914, 6249447.70699
792, 0, 6, 255760.587673, 6250654.74744
793, 0, 6, 256509.297854, 6250973.36287
794, 0, 6, 255338.177874, 6249515.73291
795, 0, 6, 255663.550779, 6250545.80282
796, 0, 6, 256944.160323, 6250792.94606
797, 0, 6, 254452.236516, 6251439.64397
798, 0, 6, 256311.454879, 6250883.34319
799, 0, 6, 255929.08345, 6251244.15609
800, 0, 6, 255127.257317, 6250766.78633
801, 0, 6, 254539.411677, 6250590.12088
802, 0, 6, 255860.078008, 6250158.97941
803, 0, 6, 256780.297583, 6250301.54588
804, 0, 6, 255262.872541, 6249910.43718
805, 0, 6, 256073.050052, 6250720.69707
806, 0, 6, 255992.79222, 6250459.41429
807, 0, 6, 255746.033572, 6250676.67205
808, 0, 6, 256141.947955, 6250516.27818
809, 0, 6, 255841.249339, 6250811.53396
810, 0, 6, 254677.633221, 6250094.0546
811, 0, 6, 255992.918216, 6250392.46082
812, 0, 6, 256895.819827, 6251561.36273
813, 0, 6, 254483.041912, 6249887.79934
814, 0, 6, 256934.535402, 6249956.79775
815, 0, 6, 255511.534231, 6250254.11205
816, 0, 6, 255748.274401, 6250252.75291
817, 0, 6, 255503.441742, 6249681.23949
818, 0, 6, 255749.420979, 6251419.6426
819, 0, 6, 254864.801699, 6249764.16047
820, 0, 6, 254749.056522, 6251112.6524
821, 0, 6, 256357.902644, 6249966.42215
822, 0, 6, 254802.62064, 6249798.13193
823, 0, 6, 255094.183125, 6249407.33741
824, 0, 6, 255763.81142, 6250002.61747
825, 0, 6, 255859.56322, 6250703.28582
826, 0, 6, 255901.64697, 6250328.6735
827, 0, 6, 255987.776182, 6250033.60517
828, 0, 6, 256630.027003, 6250178.73223
829, 0, 6, 254758.884651, 6249819.05116
830, 0, 6, 256034.660983, 6249540.81859
831, 0, 6, 254516.964758, 6251469.67132
832, 0, 6, 254793.424282, 6251454.37056
833, 0, 6, 256242.238071, 6251550.62869
834, 0, 3, 256750.350713, 6249657.6792
835, 0, 6, 255023.369062, 6251156.52228
836, 0, 6, 254986.064353, 6251174.03598
837, 0, 6, 255938.120845, 6250844.18094
838, 0, 6, 255933.88942, 6249428.66984
839, 0, 6, 254748.200548, 6251679.79946
840, 0, 6, 254552.524136, 6251445.16419
841, 0, 6, 255488.756857, 6250048.38296
842, 0, 6, 255161.243101, 6250591.97189
843, 0, 6, 255059.130822, 6249649.60265
844, 0, 6, 255247.085837, 6250966.49667
845, 0, 6, 255081.216688, 6251338.28459
846, 0, 6, 255296.24002, 6250993.55521
847, 0, 6, 255775.429033, 6250432.80366
848, 0, 6, 254553.257531, 6251458.45282
849, 0, 6, 256163.4709, 6251277.1657
850, 0, 6, 255482.234285, 6249698.43391
851, 0, 6, 255445.519742, 6250317.22007
852, 0, 6, 255381.230788, 6251571.56444
853, 0, 6, 254563.729976, 6251536.50266
854, 0, 6, 255732.944208, 6250593.26435
855, 0, 6, 254956.507708, 6249958.78186
856, 0, 6, 256211.573565, 6251760.5299
857, 0, 6, 256008.885159, 6250465.88933
858, 0, 6, 256236.354033, 6250308.07
859, 0, 6, 255849.514565, 6250018.684
860, 0, 6, 256064.568046, 6250745.40945
861, 0, 6, 256778.778628, 6250301.24667
862, 0, 6, 256236.288205, 6251769.97983
863, 0, 6, 254758.441846, 6251113.91351
864, 0, 6, 256271.935316, 6249863.45104
865, 0, 6, 255110.137286, 6251268.96586
866, 0, 6, 256087.484134, 6249934.08596
867, 0, 6, 255226.581327, 6250430.94967
868, 0, 6, 256361.800365, 6250911.88607
869, 0, 6, 255587.177589, 6250857.48502
870, 0, 6, 255518.351191, 6250247.3496
871, 0, 6, 255836.802427, 6249762.8201
872, 0, 6, 256316.441876, 6250886.00078
873, 0, 6, 255403.505485, 6249649.92081
874, 0, 6, 254999.753793, 6249895.99741
875, 0, 6, 255659.111803, 6250543.49735
876, 0, 6, 255788.91644, 6250661.59286
877, 0, 6, 255153.235961, 6249797.31239
878, 0, 6, 255393.616053, 6250652.10017
879, 0, 6, 254722.908008, 6250136.40866
880, 0, 6, 255869.123196, 6250475.88341
881, 0, 6, 255585.599929, 6250429.44244
882, 0, 6, 255028.240456, 6250352.45954
883, 0, 6, 254494.642213, 6250477.97509
884, 0, 6, 254480.265316, 6250462.31303
885, 0, 6, 255357.876552, 6250998.89815
886, 0, 6, 255678.099205, 6250982.86811
887, 0, 6, 255330.896662, 6250109.66198
888, 0, 6, 255044.5371, 6251217.93614
889, 0, 6, 255620.105319, 6250459.26736
890, 0, 6, 256585.978741, 6250418.63553
891, 0, 6, 256826.796406, 6250059.44887
892, 0, 6, 256348.742834, 6249982.56133
893, 0, 6, 255617.682981, 6251684.05971
894, 0, 6, 254533.898066, 6250517.29272
895, 0, 6, 256364.405745, 6250537.55193
896, 0, 6, 255381.767896, 6250381.91746
897, 0, 6, 255978.654717, 6250262.93898
898, 0, 6, 255391.784027, 6251038.63059
899, 0, 6, 255987.644738, 6250466.4493
900, 0, 6, 256040.87339, 6250597.94505
901, 0, 6, 256026.451421, 6250558.54444
902, 0, 3, 256707.99859, 6249619.07834
903, 0, 6, 256138.473322, 6249881.90406
904, 0, 6, 255854.882278, 6250170.64753
905, 0, 6, 254889.601265, 6249685.12611
906, 0, 6, 256197.894635, 6250251.21376
907, 0, 6, 255610.663696, 6249767.19537
908, 0, 6, 255128.932878, 6251566.86453
909, 0, 6, 256330.685126, 6250212.48965
910, 0, 6, 256358.862779, 6249441.47002
911, 0, 6, 255478.524752, 6250587.20436
912, 0, 6, 255354.843239, 6250401.66858
913, 0, 6, 255966.199751, 6250522.47425
914, 0, 6, 255696.691447, 6250976.8961
915, 0, 6, 256366.954008, 6251552.47035
916, 0, 6, 255632.002713, 6250512.9524
917, 0, 6, 255209.148369, 6250922.30119
918, 0, 3, 256716.201759, 6249620.85071
919, 0, 6, 256012.402133, 6251269.53375
920, 0, 6, 255455.153533, 6251097.40781
921, 0, 6, 255798.98814, 6250855.07625
922, 0, 6, 255737.48544, 6251047.48824
923, 0, 6, 255759.203563, 6251019.89816
924, 0, 6, 256852.256975, 6250379.10781
925, 0, 6, 255237.93573, 6251769.40183
926, 0, 6, 255935.4183, 6250604.12367
927, 0, 6, 256165.331095, 6250337.68712
928, 0, 6, 254951.465421, 6249956.08113
929, 0, 6, 255273.375313, 6250136.48112
930, 0, 6, 255615.510097, 6250462.18633
931, 0, 6, 255091.030267, 6250212.16201
932, 0, 6, 256248.33369, 6251528.3963
933, 0, 6, 255984.448373, 6250253.84797
934, 0, 6, 255180.834045, 6249616.78142
935, 0, 6, 256419.571641, 6251551.9124
936, 0, 6, 255217.343435, 6251056.88547
937, 0, 6, 255794.032155, 6249740.49623
938, 0, 6, 255327.840293, 6250437.00666
939, 0, 6, 256174.104684, 6251305.98521
940, 0, 6, 254565.606253, 6251540.17056
941, 0, 6, 256217.052705, 6250119.27253
942, 0, 6, 255963.905919, 6250674.29736
943, 0, 6, 254983.428004, 6251272.23552
944, 0, 6, 255313.440834, 6250580.96632
945, 0, 6, 256317.061841, 6250017.67321
946, 0, 6, 255664.820129, 6250939.69288
947, 0, 6, 256860.537756, 6250390.07054
948, 0, 6, 254480.304639, 6249887.75701
949, 0, 6, 255087.970295, 6251159.30527
950, 0, 6, 254953.57349, 6250621.66158
951, 0, 6, 256193.544913, 6249605.23754
952, 0, 6, 254980.609119, 6249902.54848
953, 0, 6, 256656.043479, 6251020.53708
954, 0, 6, 254848.30371, 6251408.02699
955, 0, 6, 256004.951768, 6250447.60763
956, 0, 6, 256230.597705, 6249565.14257
957, 0, 6, 255765.560096, 6250412.18164
958, 0, 6, 255063.895317, 6251172.22466
959, 0, 6, 254970.764799, 6251281.50215
960, 0, 6, 255998.717226, 6250434.91166
961, 0, 6, 254462.713125, 6249860.79243
962, 0, 6, 256177.589155, 6249719.5332
963, 0, 6, 254984.107954, 6250664.62312
964, 0, 6, 255832.925015, 6250819.93276
965, 0, 6, 254903.346341, 6250035.74168
966, 0, 6, 255705.198657, 6250942.04049
967, 0, 6, 255710.332349, 6250522.26644
968, 0, 6, 254595.968399, 6251615.4394
969, 0, 6, 256315.363054, 6249487.39776
970, 0, 6, 255659.251127, 6250102.93816
971, 0, 6, 254946.13246, 6250610.20879
972, 0, 6, 256232.98629, 6251557.99929
973, 0, 6, 255981.02912, 6249794.00796
974, 0, 6, 255059.116162, 6249777.88279
975, 0, 6, 255265.652924, 6251014.42689
976, 0, 6, 256157.994601, 6251231.44311
977, 0, 6, 255500.431889, 6251222.87643
978, 0, 6, 255544.217268, 6249558.67279
979, 0, 6, 256173.165678, 6249856.95108
980, 0, 6, 256397.967603, 6251025.65475
981, 0, 6, 256559.788018, 6250514.59131
982, 0, 6, 255915.957869, 6251242.9213
983, 0, 6, 256236.061358, 6250099.02086
984, 0, 6, 256287.306775, 6250514.23256
985, 0, 6, 255622.461531, 6250597.12024
986, 0, 6, 254992.823842, 6251261.4978
987, 0, 6, 256146.770433, 6251539.72762
988, 0, 6, 256479.648476, 6251331.10861
989, 0, 6, 254495.848386, 6251748.53197
990, 0, 6, 254761.255162, 6250184.85955
991, 0, 6, 256258.890254, 6249536.43541
992, 0, 6, 255196.08651, 6251366.69784
993, 0, 6, 256743.614489, 6250264.91717
994, 0, 6, 254808.274347, 6249552.33668
995, 0, 6, 256140.961915, 6250334.59551
996, 0, 6, 255904.634744, 6250607.24419
997, 0, 6, 256828.771402, 6250136.52928
998, 0, 6, 256760.736231, 6250772.44318
999, 0, 6, 254746.454241, 6249821.14482
1000, 0, 6, 256151.689521, 6249871.49436
1001, 0, 6, 256399.209686, 6250076.18411
1002, 0, 6, 256502.101857, 6251548.57446
1003, 0, 6, 255452.120026, 6250443.5427
1004, 0, 6, 255411.68525, 6250348.8405
1005, 0, 6, 255642.492872, 6249676.79564
1006, 0, 6, 255718.539641, 6251152.30608
1007, 0, 6, 255926.250782, 6249989.34457
1008, 0, 6, 255929.588375, 6249801.74091
1009, 0, 6, 256291.767705, 6250253.58384
1010, 0, 6, 254760.153177, 6249815.16007
1011, 0, 6, 255704.850446, 6250527.08891
1012, 0, 6, 254929.48405, 6251321.3616
1013, 0, 6, 255385.913714, 6250517.72957
1014, 0, 6, 256321.319929, 6250012.91196
1015, 0, 6, 256156.74495, 6251223.32678
1016, 0, 6, 255184.947852, 6251348.31384
1017, 0, 6, 255091.337481, 6250359.00599
1018, 0, 6, 256221.904093, 6250253.38348
1019, 0, 6, 255633.587494, 6250468.88773
1020, 0, 6, 256298.663851, 6249928.28205
1021, 0, 6, 254901.01849, 6251742.68104
1022, 0, 6, 256624.414341, 6250147.12502
1023, 0, 6, 255863.833549, 6251219.09077
1024, 0, 6, 255440.128258, 6250155.30217
1025, 0, 6, 254868.796921, 6249648.62913
1026, 0, 6, 255692.020782, 6250651.74751
1027, 0, 6, 255069.855357, 6251243.40279
1028, 0, 6, 255073.402909, 6249726.73969
1029, 0, 3, 256515.538915, 6249420.25522
1030, 0, 6, 256847.586635, 6250784.62305
1031, 0, 6, 255801.907913, 6250308.34649
1032, 0, 6, 254848.101686, 6250121.08153
1033, 0, 6, 254683.961793, 6250721.0331
1034, 0, 6, 256069.572377, 6250716.42607
1035, 0, 6, 256206.898068, 6250584.81157
1036, 0, 6, 255602.674362, 6250505.43952
1037, 0, 6, 254960.692988, 6250622.88495
1038, 0, 6, 254727.623435, 6250285.7815
1039, 0, 6, 256333.787416, 6251330.62281
1040, 0, 6, 256299.916844, 6250246.1495
1041, 0, 6, 256284.992332, 6250049.33107
1042, 0, 3, 256895.301487, 6249803.41633
1043, 0, 6, 254726.101504, 6251521.43843
1044, 0, 6, 255302.720046, 6250571.81678
1045, 0, 6, 254969.860154, 6249830.34124
1046, 0, 6, 255300.895296, 6250566.11457
1047, 0, 6, 255655.005142, 6250231.17182
1048, 0, 6, 256352.335647, 6251336.37413
1049, 0, 6, 254865.887434, 6251384.61315
1050, 0, 6, 255162.240181, 6249643.50407
1051, 0, 6, 255152.023107, 6251121.0731
1052, 0, 6, 256649.897696, 6250165.33239
1053, 0, 6, 255578.940422, 6250994.10071
1054, 0, 6, 255883.029995, 6251778.40173
1055, 0, 6, 255513.4727, 6251225.65899
1056, 0, 6, 255565.667827, 6251214.66045
1057, 0, 6, 255805.928182, 6250843.32846
1058, 0, 6, 255025.984532, 6250353.40798
1059, 0, 6, 255363.798979, 6250103.45725
1060, 0, 6, 254877.937167, 6249748.57375
1061, 0, 6, 255842.978768, 6250382.69781
1062, 0, 6, 254988.21584, 6250662.59425
1063, 0, 6, 255571.374388, 6251287.14413
1064, 0, 6, 254951.688686, 6251302.73964
1065, 0, 6, 256248.073274, 6251651.87684
1066, 0, 6, 255057.568098, 6249993.92251
1067, 0, 6, 255572.063961, 6250009.46064
1068, 0, 6, 254828.321284, 6249580.17533
1069, 0, 6, 255742.278755, 6250752.37104
1070, 0, 6, 255581.203799, 6250007.40619
1071, 0, 6, 255330.525093, 6250016.33923
1072, 0, 4, 256343.406774, 6249947.03057
1073, 0, 6, 255147.331405, 6250852.70651
1074, 0, 6, 256826.403106, 6251330.10192
1075, 0, 6, 255598.243955, 6249519.7877
1076, 0, 6, 255974.908047, 6250350.40099
1077, 0, 6, 255558.641222, 6251018.17335
1078, 0, 6, 256172.69084, 6250484.41565
1079, 0, 6, 254604.694684, 6251715.17273
1080, 0, 6, 255910.197618, 6250073.7046
1081, 0, 6, 255028.923878, 6249831.2398
1082, 0, 6, 255664.149279, 6249678.09739
1083, 0, 6, 254730.498374, 6251672.70175
1084, 0, 6, 256000.488222, 6250734.97568
1085, 0, 6, 256221.767328, 6249892.97296
1086, 0, 6, 256241.285597, 6251744.33331
1087, 0, 6, 255059.475608, 6250691.89582
1088, 0, 6, 255774.621457, 6250241.18558
1089, 0, 6, 255749.966588, 6251025.60053
1090, 0, 6, 256368.979591, 6250077.87498
1091, 0, 6, 254505.9942, 6249909.51049
1092, 0, 6, 254557.900738, 6250547.70629
1093, 0, 6, 255497.731414, 6250722.7869
1094, 0, 6, 255732.28264, 6250380.46965
1095, 0, 6, 255791.374789, 6250411.50815
1096, 0, 6, 254512.560758, 6250497.91855
1097, 0, 6, 256389.572557, 6251047.96268
1098, 0, 6, 255713.358445, 6250781.6514
1099, 0, 6, 256035.978057, 6250692.96081
1100, 0, 6, 255704.877929, 6250345.02421
1101, 0, 6, 256263.941622, 6249806.21454
1102, 0, 6, 255134.529099, 6250845.97867
1103, 0, 6, 255538.8737, 6250679.9204
1104, 0, 6, 255449.275219, 6249462.68793
1105, 0, 6, 256660.077077, 6251559.11253
1106, 0, 6, 255796.103676, 6250640.95137
1107, 0, 6, 254687.232464, 6250733.25111
1108, 0, 6, 256409.744904, 6251328.83076
1109, 0, 6, 255061.215204, 6251180.91689
1110, 0, 6, 255630.445403, 6249789.95517
1111, 0, 6, 254592.474873, 6250997.87383
1112, 0, 6, 256338.021352, 6249864.1557
1113, 0, 6, 255210.418069, 6249595.33063
1114, 0, 6, 255084.397438, 6251357.05651
1115, 0, 6, 255197.745439, 6251708.22498
1116, 0, 6, 255193.201107, 6249586.14822
1117, 0, 3, 256782.584059, 6249516.6485
1118, 0, 6, 255352.581782, 6250045.86551
1119, 0, 6, 255896.452071, 6249882.10198
1120, 0, 6, 255987.557264, 6250735.05627
1121, 0, 6, 255555.866375, 6249712.86097
1122, 0, 6, 254522.776069, 6251326.89133
1123, 0, 6, 256220.014485, 6251606.89686
1124, 0, 6, 255998.639658, 6250792.61799
1125, 0, 6, 255636.020198, 6251701.56133
1126, 0, 6, 256122.122738, 6251096.84124
1127, 0, 6, 254704.774977, 6251649.7743
1128, 0, 6, 254708.821624, 6250326.01523
1129, 0, 6, 256030.200276, 6250581.11744
1130, 0, 6, 256070.9515, 6250167.368
1131, 0, 6, 255705.284732, 6251081.28531
1132, 0, 6, 256910.637973, 6250440.75404
1133, 0, 6, 254678.187354, 6251565.00034
1134, 0, 6, 256252.796966, 6251607.2049
1135, 0, 6, 255999.235485, 6250017.85773
1136, 0, 6, 256217.499897, 6251695.36092
1137, 0, 6, 255734.662255, 6250383.03912
1138, 0, 6, 255150.024027, 6249602.49209
1139, 0, 6, 255538.804399, 6249415.27751
1140, 0, 6, 255752.14055, 6249722.61374
1141, 0, 6, 254596.097597, 6251550.88443
1142, 0, 6, 256244.29941, 6250849.76094
1143, 0, 6, 255011.1518, 6249919.02498
1144, 0, 6, 256217.429546, 6251633.88447
1145, 0, 6, 256066.214557, 6250234.2231
1146, 0, 6, 255901.774762, 6250122.01619
1147, 0, 6, 255999.151803, 6250790.40884
1148, 0, 6, 256659.378907, 6251283.85047
1149, 0, 6, 255184.98976, 6250381.2791
1150, 0, 6, 255808.715818, 6250657.12523
1151, 0, 6, 256216.621347, 6251557.54677
1152, 0, 6, 255963.508105, 6250616.28253
1153, 0, 3, 256825.855429, 6249482.62801
1154, 0, 6, 255652.569208, 6250113.27682
1155, 0, 6, 254792.598847, 6250202.25079
1156, 0, 6, 255985.78961, 6250184.41287
1157, 0, 6, 256547.160034, 6250117.76071
1158, 0, 6, 256740.959998, 6251555.18747
1159, 0, 6, 255754.566651, 6250151.02024
1160, 0, 6, 256637.291161, 6251558.66682
1161, 0, 6, 255339.084631, 6249669.28849
1162, 0, 6, 255718.719831, 6249707.37054
1163, 0, 6, 256282.705415, 6251334.08072
1164, 0, 6, 255604.568991, 6250941.17538
1165, 0, 6, 256576.603606, 6250454.53977
1166, 0, 6, 256566.035274, 6250094.83314
1167, 0, 6, 255856.317932, 6249909.9958
1168, 0, 6, 256618.284895, 6250142.48688
1169, 0, 6, 254716.4008, 6249396.19041
1170, 0, 3, 256775.842141, 6249682.86193
1171, 0, 6, 255266.572814, 6249937.2391
1172, 0, 6, 256933.514853, 6251095.31651
1173, 0, 6, 256186.485288, 6250473.62373
1174, 0, 6, 256026.577413, 6250677.35105
1175, 0, 6, 255757.902024, 6250724.38907
1176, 0, 6, 255902.732308, 6250430.10772
1177, 0, 6, 255289.693974, 6251002.07789
1178, 0, 6, 255743.186308, 6250754.96117
1179, 0, 6, 256827.533856, 6250782.48961
1180, 0, 6, 255597.278398, 6251319.3384
1181, 0, 6, 255704.280345, 6250314.0181
1182, 0, 6, 256419.035573, 6251330.44417
1183, 0, 6, 256266.522804, 6250441.1741
1184, 0, 6, 256376.276179, 6251329.30664
1185, 0, 6, 254942.344877, 6251762.69032
1186, 0, 6, 256097.903962, 6250450.27594
1187, 0, 6, 255627.644889, 6250222.90845
1188, 0, 6, 256353.956018, 6250094.10354
1189, 0, 6, 255446.472522, 6249726.77245
1190, 0, 6, 255344.910663, 6249665.0636
1191, 0, 6, 255710.907861, 6251076.47432
1192, 0, 6, 256241.575099, 6250546.93096
1193, 0, 6, 256021.083648, 6249752.94812
1194, 0, 6, 256615.75689, 6250708.30626
1195, 0, 6, 255935.107288, 6250397.45626
1196, 0, 6, 255193.025359, 6250167.5306
1197, 0, 6, 256842.953209, 6250374.23374
1198, 0, 6, 254870.053069, 6251385.6239
1199, 0, 6, 256664.934408, 6250215.81623
1200, 0, 6, 255261.053874, 6250484.65655
1201, 0, 6, 255350.588957, 6250104.74843
