FID,CID,Type,POINT_X,POINT_Y
581, 0, 4, -13734458.355, 4786353.23324
582, 0, 4, -13735672.5874, 4785707.01188
583, 0, 4, -13735141.1303, 4785771.31791
584, 0, 4, -13735698.842, 4787095.71152
585, 0, 4, -13734856.4315, 4786522.58564
586, 0, 4, -13734706.0133, 4786702.2019
587, 0, 2, -13733724.548, 4786343.03795
588, 0, 4, -13735388.2427, 4786843.23824
589, 0, 4, -13734889.8555, 4785383.69076
590, 0, 4, -13734774.0541, 4786933.14438
591, 0, 4, -13734059.0489, 4787585.26626
592, 0, 4, -13735025.0798, 4787420.95289
593, 0, 4, -13734274.179, 4786859.17698
594, 0, 4, -13735365.731, 4786385.27105
595, 0, 4, -13734633.1089, 4786332.57238
596, 0, 4, -13735500.3529, 4786565.082
597, 0, 3, -13733948.6728, 4786709.49063
598, 0, 4, -13734490.4603, 4785668.83993
599, 0, 4, -13735227.5228, 4786522.78826
600, 0, 4, -13734484.6028, 4785412.91833
601, 0, 1, -13735926.2318, 4786170.16122
602, 0, 4, -13734967.4439, 4787163.32108
603, 0, 4, -13735494.7895, 4787673.62075
604, 0, 4, -13735885.4815, 4785279.80589
605, 0, 4, -13734419.7021, 4786516.10062
606, 0, 4, -13734221.003, 4785853.2784
607, 0, 4, -13734331.7075, 4786085.09779
608, 0, 4, -13734754.1586, 4785872.85956
609, 0, 4, -13734830.6834, 4785272.40652
610, 0, 4, -13734798.8707, 4786401.39753
611, 0, 3, -13733798.2325, 4785670.98193
612, 0, 4, -13734460.3007, 4787065.27598
613, 0, 4, -13735008.9428, 4786119.85941
614, 0, 4, -13735740.6083, 4787529.53715
615, 0, 4, -13735275.651, 4786154.00533
616, 0, 4, -13734598.4816, 4785606.21772
617, 0, 3, -13733642.7922, 4786280.59332
618, 0, 3, -13733941.4262, 4786593.12619
619, 0, 4, -13734836.6932, 4786041.83855
620, 0, 4, -13735784.6064, 4785282.46804
621, 0, 2, -13733754.8495, 4786665.03692
622, 0, 4, -13734580.2406, 4787297.12482
623, 0, 4, -13735759.32, 4787294.29954
624, 0, 4, -13734307.3917, 4787184.03662
625, 0, 3, -13733568.8524, 4785493.51752
626, 0, 3, -13733714.2924, 4787055.61434
627, 0, 4, -13734036.3384, 4785991.48411
628, 0, 4, -13735131.1317, 4786951.74333
629, 0, 3, -13733799.8394, 4787189.95826
630, 0, 4, -13735044.9691, 4785181.58627
631, 0, 4, -13735763.3862, 4787281.02829
632, 0, 4, -13735779.5601, 4787692.08269
633, 0, 4, -13735001.4198, 4787456.87941
634, 0, 4, -13735429.7016, 4787599.23643
635, 0, 4, -13735252.2094, 4787453.08935
636, 0, 4, -13734478.6088, 4786908.78083
637, 0, 4, -13735189.7391, 4786409.2704
638, 0, 3, -13733932.8483, 4786485.13701
639, 0, 4, -13734646.6345, 4787428.51502
640, 0, 4, -13734822.8549, 4786098.56478
641, 0, 4, -13734709.914, 4787326.62925
642, 0, 3, -13733966.2971, 4786927.24799
643, 0, 4, -13735533.0013, 4785157.51709
644, 0, 4, -13734773.8051, 4785461.62363
645, 0, 4, -13735845.3475, 4785426.82408
646, 0, 4, -13734495.0143, 4785923.61064
647, 0, 4, -13735351.3323, 4786464.45277
648, 0, 4, -13734397.9556, 4786217.02593
649, 0, 4, -13735152.9273, 4786202.64989
650, 0, 4, -13735845.2163, 4785420.68194
651, 0, 3, -13733635.2622, 4786239.53101
652, 0, 4, -13734956.8458, 4786756.63573
653, 0, 4, -13734002.7893, 4787590.33001
654, 0, 4, -13734135.4379, 4786461.74079
655, 0, 1, -13735971.1244, 4786247.60773
656, 0, 3, -13733640.1288, 4786263.79477
657, 0, 4, -13734433.5131, 4786854.04927
658, 0, 4, -13735161.3153, 4785482.98289
659, 0, 4, -13734844.9552, 4787296.7761
660, 0, 4, -13734211.1086, 4786643.01395
661, 0, 3, -13733659.883, 4786526.87176
662, 0, 4, -13735254.7947, 4787489.83585
663, 0, 4, -13735648.8573, 4785175.96216
664, 0, 3, -13733834.094, 4786353.98343
665, 0, 4, -13734210.1315, 4786641.60298
666, 0, 4, -13735163.605, 4785810.29561
667, 0, 4, -13735458.5711, 4787681.29198
668, 0, 4, -13734965.3895, 4786898.48435
669, 0, 4, -13735906.8294, 4785252.15858
670, 0, 4, -13734383.439, 4785259.92461
671, 0, 4, -13734461.565, 4786880.69631
672, 0, 3, -13733982.6224, 4787168.99371
673, 0, 4, -13734686.5861, 4786652.28745
674, 0, 4, -13734746.2719, 4787637.34143
675, 0, 4, -13734332.6752, 4787144.85869
676, 0, 4, -13735330.6999, 4787689.95104
677, 0, 4, -13735542.1829, 4787398.12447
678, 0, 4, -13734106.9623, 4786817.24176
679, 0, 4, -13734151.6641, 4786741.94694
680, 0, 4, -13735292.0925, 4787243.65967
681, 0, 4, -13734172.1884, 4786770.80847
682, 0, 2, -13733778.9902, 4786998.35033
683, 0, 4, -13734657.7926, 4786529.31774
684, 0, 4, -13734401.1341, 4786957.40666
685, 0, 4, -13735482.69, 4785897.94178
686, 0, 4, -13735219.8097, 4785900.2432
687, 0, 4, -13735697.6652, 4786491.55722
688, 0, 4, -13735712.6766, 4786469.96578
689, 0, 3, -13733797.4811, 4785756.14004
690, 0, 4, -13734597.7638, 4786822.12794
691, 0, 3, -13733680.1595, 4786737.81433
692, 0, 4, -13735169.5419, 4785839.77683
693, 0, 4, -13735280.7564, 4786134.27602
694, 0, 3, -13733954.5889, 4786748.909
695, 0, 3, -13733985.4099, 4787186.69584
696, 0, 4, -13734680.1612, 4786915.18801
697, 0, 4, -13734380.6011, 4785876.18519
698, 0, 4, -13735520.1942, 4786147.92071
699, 0, 4, -13735027.6935, 4787398.46148
700, 0, 4, -13734027.498, 4787011.88066
701, 0, 4, -13734145.9657, 4785633.68804
702, 0, 4, -13735012.4149, 4786018.21275
703, 0, 4, -13735194.9376, 4786731.01829
704, 0, 4, -13734326.2931, 4785779.15847
705, 0, 2, -13733831.1022, 4786953.78754
706, 0, 4, -13735566.8798, 4786591.16298
707, 0, 3, -13733817.466, 4786083.98275
708, 0, 3, -13733796.8331, 4785693.96123
709, 0, 4, -13735386.1446, 4785828.32043
710, 0, 4, -13735788.2218, 4786007.04018
711, 0, 4, -13735193.626, 4786720.84468
712, 0, 4, -13734744.9681, 4787383.01012
713, 0, 4, -13735154.1945, 4786248.77531
714, 0, 4, -13734462.4814, 4785367.63545
715, 0, 4, -13734132.4457, 4786797.15644
716, 0, 4, -13735499.1235, 4786309.5841
717, 0, 4, -13735013.369, 4785990.47506
718, 0, 4, -13735327.6567, 4786671.69941
719, 0, 4, -13734493.5621, 4787082.27495
720, 0, 4, -13735785.0335, 4787494.35904
721, 0, 4, -13735727.923, 4787097.78807
722, 0, 2, -13733708.7573, 4786069.27602
723, 0, 4, -13734912.4529, 4787419.92512
724, 0, 3, -13733673.127, 4786661.28295
725, 0, 4, -13734719.3698, 4786426.50258
726, 0, 3, -13733942.7299, 4786624.20969
727, 0, 4, -13734469.8705, 4786989.27284
728, 0, 4, -13734838.9457, 4786020.57615
729, 0, 3, -13733720.1275, 4785402.51934
730, 0, 4, -13734122.3288, 4785531.47064
731, 0, 4, -13735893.0015, 4787378.76054
732, 0, 4, -13734512.003, 4785704.38915
733, 0, 4, -13735758.4836, 4785922.71956
734, 0, 4, -13735440.2654, 4787641.67219
735, 0, 4, -13734089.2143, 4787591.32153
736, 0, 3, -13733584.2399, 4785666.14113
737, 0, 2, -13733712.1556, 4786173.3903
738, 0, 4, -13734376.9509, 4785264.45768
739, 0, 4, -13734064.4715, 4785854.25954
740, 0, 4, -13734472.7893, 4786997.24031
741, 0, 4, -13735730.8959, 4785241.75142
742, 0, 4, -13734644.4994, 4786460.11636
743, 0, 3, -13733857.5666, 4786497.41133
744, 0, 4, -13735299.329, 4787196.98848
745, 0, 4, -13734248.9783, 4787251.93816
746, 0, 4, -13734297.4882, 4787250.58515
747, 0, 4, -13734563.3546, 4786137.06192
748, 0, 3, -13733758.2003, 4785472.48531
749, 0, 4, -13735025.5123, 4787371.43293
750, 0, 4, -13735315.0443, 4786624.8578
751, 0, 4, -13735212.5552, 4787643.86718
752, 0, 4, -13735292.9866, 4786952.61342
753, 0, 3, -13733657.069, 4786474.36758
754, 0, 4, -13735444.7935, 4785417.7092
755, 0, 4, -13735153.8617, 4786847.63068
756, 0, 4, -13734854.2438, 4785814.45437
757, 0, 4, -13735048.1443, 4785660.31398
758, 0, 4, -13734580.3297, 4787041.23525
759, 0, 4, -13734413.4385, 4786696.51974
760, 0, 4, -13734637.3196, 4785668.09756
761, 0, 4, -13734034.7507, 4786357.00458
762, 0, 4, -13734855.1119, 4786595.18314
763, 0, 4, -13734450.0447, 4785336.60316
764, 0, 4, -13735358.2624, 4787114.04073
765, 0, 3, -13733649.6731, 4786376.76591
766, 0, 4, -13734105.2448, 4786851.71171
767, 0, 4, -13734363.8864, 4785889.22867
768, 0, 3, -13733936.8659, 4786567.72198
769, 0, 4, -13735497.8317, 4785489.90355
770, 0, 4, -13734820.6052, 4785555.53812
771, 0, 4, -13735193.8949, 4787634.54977
772, 0, 4, -13734706.4065, 4787058.49308
773, 0, 3, -13733834.3192, 4786383.97098
774, 0, 4, -13734641.1401, 4786225.37061
775, 0, 4, -13735191.1992, 4785925.01523
776, 0, 4, -13735799.3523, 4787512.00918
777, 0, 4, -13734428.8036, 4785990.68349
778, 0, 4, -13735019.3751, 4786460.29706
779, 0, 4, -13734017.0605, 4786290.4486
780, 0, 2, -13733836.1279, 4787066.8545
781, 0, 4, -13734945.6614, 4787147.91866
782, 0, 3, -13733600.0238, 4785863.17615
783, 0, 4, -13735547.9389, 4786022.74266
784, 0, 3, -13733983.3311, 4787114.70588
785, 0, 4, -13735087.7421, 4787544.87939
786, 0, 4, -13734215.6234, 4786378.53201
787, 0, 4, -13734448.6027, 4787077.28645
788, 0, 4, -13734281.15, 4786441.47727
789, 0, 4, -13735379.4694, 4787095.4943
790, 0, 4, -13735558.0488, 4786731.50224
791, 0, 4, -13734535.7506, 4786779.34728
792, 0, 4, -13735375.3219, 4787439.45598
793, 0, 4, -13735637.6146, 4787097.90158
794, 0, 4, -13734837.1114, 4786253.01265
795, 0, 4, -13734149.2935, 4786591.79781
796, 0, 1, -13735968.2502, 4786472.00964
797, 0, 4, -13734273.8075, 4787258.42574
798, 0, 4, -13735377.1656, 4785259.73178
799, 0, 4, -13734833.6415, 4786887.85541
800, 0, 4, -13734960.2564, 4786884.47092
801, 0, 4, -13734841.6751, 4787288.014
802, 0, 3, -13733688.4427, 4786828.98599
803, 0, 4, -13735419.7583, 4787541.69939
804, 0, 4, -13734406.9243, 4787156.68183
805, 0, 4, -13735755.9826, 4785914.11727
806, 0, 3, -13733832.1022, 4786354.63563
807, 0, 4, -13735595.6142, 4785348.58727
808, 0, 4, -13734336.2871, 4787330.3723
809, 0, 4, -13735430.5994, 4786928.19389
810, 0, 4, -13735647.2236, 4787019.8235
811, 0, 4, -13734364.7361, 4786641.75522
812, 0, 4, -13735761.4569, 4786290.18634
813, 0, 4, -13735661.5543, 4785657.5086
814, 0, 4, -13734416.7994, 4785998.75592
815, 0, 4, -13735310.9475, 4787310.64618
816, 0, 4, -13735915.1678, 4787174.5438
817, 0, 4, -13735331.9139, 4786665.61613
818, 0, 4, -13734703.5245, 4786712.51671
819, 0, 4, -13734118.4233, 4785534.0859
820, 0, 4, -13734112.5666, 4785615.75262
821, 0, 4, -13735102.6198, 4786428.51837
822, 0, 4, -13734157.4815, 4786901.9039
823, 0, 4, -13734674.2819, 4787118.29986
824, 0, 4, -13734228.6757, 4786516.49044
825, 0, 3, -13733809.901, 4785941.2935
826, 0, 3, -13733940.6585, 4786595.92436
827, 0, 4, -13734104.1643, 4785587.62534
828, 0, 4, -13735329.6387, 4786985.55645
829, 0, 3, -13733972.1548, 4787025.08056
830, 0, 4, -13735349.3335, 4785883.99509
831, 0, 4, -13734605.5222, 4785947.91952
832, 0, 4, -13735429.1367, 4786011.7188
833, 0, 4, -13735753.3371, 4787298.06548
834, 0, 4, -13734855.8924, 4785608.64125
835, 0, 4, -13734472.8074, 4786322.58311
836, 0, 4, -13735116.0575, 4785704.11221
837, 0, 2, -13733767.6832, 4786903.25602
838, 0, 4, -13734694.8995, 4787080.87967
839, 0, 4, -13735254.2455, 4786559.95656
840, 0, 4, -13734494.4932, 4785498.46791
841, 0, 4, -13734808.5479, 4787397.59009
842, 0, 4, -13734585.8927, 4785589.42763
843, 0, 4, -13734629.4732, 4787213.60941
844, 0, 2, -13733780.9531, 4787066.61325
845, 0, 4, -13734186.9272, 4786372.286
846, 0, 4, -13735640.9774, 4785650.8705
847, 0, 4, -13734605.3283, 4786809.79672
848, 0, 4, -13735627.2026, 4785265.45919
849, 0, 4, -13734041.2026, 4787280.28847
850, 0, 4, -13734329.7907, 4785909.81335
851, 0, 4, -13734633.8646, 4786505.8814
852, 0, 4, -13735094.292, 4785683.44768
853, 0, 3, -13733688.9185, 4786828.17164
854, 0, 4, -13734875.1146, 4785562.67746
855, 0, 4, -13734492.668, 4785449.23099
856, 0, 4, -13735337.9063, 4786714.42381
857, 0, 4, -13735473.4539, 4786555.48844
858, 0, 4, -13734164.6093, 4786213.55792
859, 0, 3, -13733594.6892, 4785782.71859
860, 0, 3, -13733613.7916, 4786004.05524
861, 0, 4, -13735230.834, 4787090.27604
862, 0, 4, -13734800.2679, 4787401.39793
863, 0, 4, -13734838.163, 4786039.22929
864, 0, 4, -13735449.9411, 4787446.7674
865, 0, 4, -13734064.5282, 4785840.16347
866, 0, 4, -13735542.8145, 4786647.97714
867, 0, 4, -13734237.5825, 4785346.06428
868, 0, 4, -13735509.8673, 4785930.22183
869, 0, 3, -13733957.1689, 4786767.90709
870, 0, 4, -13734868.7015, 4785563.88246
871, 0, 4, -13735436.7391, 4786945.38332
872, 0, 4, -13734975.2334, 4785323.68195
873, 0, 4, -13735156.6899, 4787291.49399
874, 0, 4, -13734234.5047, 4786982.00521
875, 0, 4, -13735348.1816, 4786320.33312
876, 0, 4, -13735300.2596, 4786413.45946
877, 0, 4, -13734992.4038, 4786963.00651
878, 0, 4, -13734618.8005, 4786209.01142
879, 0, 4, -13734458.8891, 4785609.32807
880, 0, 4, -13735186.7265, 4787084.09162
881, 0, 3, -13733805.5758, 4785960.95609
882, 0, 4, -13735344.9479, 4787380.08494
883, 0, 4, -13734599.9997, 4786834.02264
884, 0, 4, -13735736.558, 4786993.0541
885, 0, 4, -13735251.4157, 4787454.69431
886, 0, 4, -13735743.2515, 4787346.50232
887, 0, 4, -13734173.0833, 4786605.21177
888, 0, 4, -13734127.7117, 4786406.72856
889, 0, 4, -13734156.3216, 4785681.04849
890, 0, 4, -13735643.9256, 4785679.14671
891, 0, 4, -13735746.9273, 4786348.05337
892, 0, 4, -13734639.5406, 4785962.33638
893, 0, 4, -13734973.6888, 4786447.4689
894, 0, 4, -13734720.9317, 4786431.27204
895, 0, 3, -13733601.6413, 4785826.6462
896, 0, 4, -13735157.8455, 4786382.5819
897, 0, 4, -13734028.1089, 4787053.47699
898, 0, 4, -13734679.1339, 4786640.05894
899, 0, 4, -13734341.1615, 4787145.69267
900, 0, 4, -13734652.834, 4787169.48247
901, 0, 4, -13734434.1912, 4787140.08726
902, 0, 4, -13734487.6699, 4785431.93738
903, 0, 4, -13735661.4348, 4787095.48773
904, 0, 4, -13734637.3987, 4786951.10086
905, 0, 4, -13734911.8629, 4787533.37578
906, 0, 4, -13734053.2834, 4786108.99792
907, 0, 4, -13734597.6215, 4785603.0739
908, 0, 4, -13734079.0097, 4786857.01393
909, 0, 4, -13734576.29, 4786365.76627
910, 0, 4, -13735253.8427, 4787480.77905
911, 0, 4, -13735140.3121, 4785766.85782
912, 0, 4, -13735382.1059, 4786828.84772
913, 0, 4, -13735380.0064, 4786827.26093
914, 0, 4, -13734025.6048, 4786729.63091
915, 0, 3, -13733587.0162, 4785679.23564
916, 0, 3, -13733595.1234, 4785749.89377
917, 0, 3, -13733611.7027, 4785353.14158
918, 0, 4, -13734834.9155, 4787383.85727
919, 0, 4, -13734839.7566, 4787536.42923
920, 0, 4, -13735373.0782, 4785968.48678
921, 0, 4, -13735180.862, 4787133.68683
922, 0, 4, -13735538.9784, 4785424.4253
923, 0, 3, -13733842.1102, 4785464.34901
924, 0, 3, -13733588.0936, 4785696.32438
925, 0, 4, -13734654.3916, 4787095.14469
926, 0, 4, -13735440.5696, 4786534.78979
927, 0, 4, -13734757.3652, 4785880.42353
928, 0, 4, -13735882.5152, 4785161.85578
929, 0, 4, -13734872.2964, 4785337.96849
930, 0, 4, -13734844.7635, 4786021.61095
931, 0, 4, -13734168.529, 4785704.75299
932, 0, 4, -13734032.5096, 4787172.75908
933, 0, 3, -13733802.1753, 4785784.20281
934, 0, 4, -13735208.1273, 4786824.25637
935, 0, 3, -13733694.8205, 4786911.48593
936, 0, 4, -13734873.3822, 4785238.324
937, 0, 4, -13734292.4175, 4786876.65582
938, 0, 2, -13733761.5858, 4786746.68076
939, 0, 4, -13735514.7327, 4785431.95642
940, 0, 4, -13735031.2456, 4785398.00022
941, 0, 4, -13735475.066, 4785880.56028
942, 0, 4, -13735742.0846, 4785832.31209
943, 0, 4, -13734345.7393, 4785528.81129
944, 0, 4, -13735331.1732, 4786686.94148
945, 0, 1, -13735985.4831, 4786342.22785
946, 0, 4, -13734107.9856, 4787242.26389
947, 0, 4, -13735431.3524, 4786942.52066
948, 0, 4, -13734842.5695, 4786025.23142
949, 0, 4, -13735766.6139, 4786237.11146
950, 0, 4, -13735242.6932, 4786886.0059
951, 0, 4, -13734808.4721, 4787397.22159
952, 0, 4, -13735573.3296, 4787109.98266
953, 0, 4, -13734771.059, 4785905.6651
954, 0, 4, -13735290.9097, 4787687.38741
955, 0, 4, -13734211.2245, 4785588.12445
956, 0, 4, -13734583.0284, 4785580.18062
957, 0, 4, -13734653.1935, 4786321.57797
958, 0, 4, -13735355.2124, 4787399.62222
959, 0, 1, -13735985.9126, 4786308.43701
960, 0, 4, -13734827.4567, 4786225.07588
961, 0, 4, -13735276.5967, 4787679.31938
962, 0, 4, -13735713.5254, 4785747.76855
963, 0, 4, -13735840.9469, 4785304.23586
964, 0, 4, -13734671.1209, 4786268.03065
965, 0, 4, -13735425.3535, 4786899.2514
966, 0, 4, -13735427.7835, 4787575.73453
967, 0, 4, -13734728.0673, 4785383.92772
968, 0, 4, -13734218.8992, 4785297.22325
969, 0, 3, -13733576.0154, 4785358.65009
970, 0, 2, -13733762.6418, 4786852.89662
971, 0, 4, -13735906.2025, 4785582.932
972, 0, 4, -13734136.2965, 4787080.02004
973, 0, 4, -13734541.9814, 4786265.443
974, 0, 4, -13734217.6771, 4786246.62951
975, 0, 4, -13734177.3681, 4786473.39351
976, 0, 4, -13735020.3505, 4785839.99494
977, 0, 4, -13734396.3582, 4787060.32456
978, 0, 4, -13734859.4492, 4786598.75222
979, 0, 4, -13734388.7018, 4785851.04968
980, 0, 3, -13733832.4467, 4785467.16579
981, 0, 4, -13734054.6758, 4786097.13639
982, 0, 3, -13733807.0782, 4785884.95645
983, 0, 4, -13734629.3333, 4786967.52513
984, 0, 4, -13734368.2747, 4787046.63328
985, 0, 4, -13734360.9489, 4787309.07567
986, 0, 4, -13734282.7338, 4786866.24568
987, 0, 4, -13735985.3792, 4787407.14586
988, 0, 3, -13733726.4213, 4787181.84388
989, 0, 2, -13733773.1566, 4786932.75233
990, 0, 4, -13734131.2539, 4785752.80297
991, 0, 4, -13735319.4694, 4785489.93934
992, 0, 3, -13733585.7622, 4785674.1786
993, 0, 4, -13734691.6118, 4785998.53001
994, 0, 2, -13733823.7416, 4786799.07187
995, 0, 4, -13734397.8535, 4785241.49866
996, 0, 4, -13734275.2091, 4787032.68941
997, 0, 3, -13733669.9842, 4786566.52576
998, 0, 4, -13735644.7699, 4785250.84525
999, 0, 4, -13735798.3354, 4787092.31329
1000, 0, 4, -13735920.5357, 4787201.81714
1001, 0, 4, -13734488.1541, 4785491.07949
1002, 0, 4, -13734961.5733, 4786443.59173
1003, 0, 4, -13734157.7081, 4787160.09942
1004, 0, 4, -13734859.218, 4785712.80625
1005, 0, 4, -13734421.9872, 4786003.66754
1006, 0, 4, -13734967.5246, 4787702.5804
1007, 0, 4, -13735157.8062, 4787592.80262
1008, 0, 3, -13733820.7988, 4786200.36165
1009, 0, 4, -13734074.8572, 4785828.99385
1010, 0, 1, -13735929.364, 4786160.59676
1011, 0, 4, -13734714.9505, 4787051.19634
1012, 0, 4, -13734602.9588, 4786357.51179
1013, 0, 4, -13735614.2029, 4787062.89828
1014, 0, 4, -13734814.6668, 4787244.74542
1015, 0, 3, -13733839.1901, 4787186.0747
1016, 0, 4, -13735453.0199, 4786547.70979
1017, 0, 4, -13735013.8984, 4787346.96396
1018, 0, 4, -13735484.5399, 4785903.40221
1019, 0, 4, -13734645.8122, 4786644.25021
1020, 0, 4, -13734195.8359, 4786788.89599
1021, 0, 4, -13734660.4671, 4785237.69874
1022, 0, 4, -13735236.9558, 4787336.07494
1023, 0, 4, -13735927.7453, 4787280.29128
1024, 0, 3, -13733622.5749, 4786052.8157
1025, 0, 4, -13735062.3705, 4785640.64439
1026, 0, 4, -13735827.0106, 4785290.47032
1027, 0, 4, -13735279.1457, 4787322.52119
1028, 0, 4, -13734855.1134, 4786575.08219
1029, 0, 4, -13734899.7503, 4785400.54496
1030, 0, 4, -13734869.2806, 4787338.39722
1031, 0, 4, -13735952.3804, 4785602.79159
1032, 0, 2, -13733839.756, 4787031.12837
1033, 0, 4, -13735272.3762, 4787340.98608
1034, 0, 4, -13734304.329, 4787033.39934
1035, 0, 4, -13734712.6485, 4787049.34624
1036, 0, 4, -13734332.598, 4787147.75709
1037, 0, 4, -13735510.1095, 4787010.27202
1038, 0, 4, -13734151.2771, 4787240.72441
1039, 0, 4, -13734655.7031, 4787440.12192
1040, 0, 4, -13735358.0457, 4786326.72416
1041, 0, 4, -13735781.5115, 4787261.03945
1042, 0, 4, -13735419.0131, 4786073.01985
1043, 0, 4, -13734126.5023, 4786215.10276
1044, 0, 4, -13734356.9358, 4785892.41479
1045, 0, 4, -13735727.1745, 4786999.08568
1046, 0, 4, -13735005.1902, 4785574.97469
1047, 0, 4, -13734122.8468, 4786411.82106
1048, 0, 4, -13735503.8891, 4785922.12656
1049, 0, 4, -13735198.7669, 4786777.97847
1050, 0, 4, -13735772.3775, 4787688.3016
1051, 0, 4, -13734971.5981, 4786894.6328
1052, 0, 4, -13735048.4949, 4785190.58624
1053, 0, 4, -13735513.3645, 4787413.68516
1054, 0, 4, -13734475.1483, 4786904.20263
1055, 0, 4, -13734280.3241, 4785542.52517
1056, 0, 4, -13734998.6205, 4787307.08523
1057, 0, 3, -13733823.3893, 4786245.65508
1058, 0, 4, -13734029.7809, 4787093.04749
1059, 0, 2, -13733825.3759, 4786859.2165
1060, 0, 4, -13735397.0233, 4786171.20398
1061, 0, 4, -13734733.7787, 4786051.79284
1062, 0, 4, -13735515.845, 4786185.37499
1063, 0, 4, -13735026.8449, 4785706.25694
1064, 0, 4, -13734156.6858, 4786767.97031
1065, 0, 3, -13733971.1086, 4787226.56837
1066, 0, 4, -13735012.8099, 4787444.5509
1067, 0, 4, -13735427.4749, 4786005.78812
1068, 0, 4, -13735433.1861, 4785814.94299
1069, 0, 4, -13734581.7401, 4786160.81742
1070, 0, 4, -13734910.1646, 4786436.32924
1071, 0, 4, -13735167.5533, 4787052.89866
1072, 0, 4, -13734842.3722, 4787079.6121
1073, 0, 3, -13733868.1676, 4786497.75155
1074, 0, 4, -13735749.2279, 4785261.7629
1075, 0, 3, -13733985.1421, 4787179.33197
1076, 0, 4, -13734856.8753, 4785826.33562
1077, 0, 4, -13734854.3112, 4785731.27941
1078, 0, 4, -13735026.3265, 4787381.99967
1079, 0, 4, -13734798.1737, 4785931.04916
1080, 0, 4, -13734700.3744, 4786688.20509
1081, 0, 4, -13735427.6313, 4786050.91925
1082, 0, 4, -13734926.7304, 4785473.74099
1083, 0, 4, -13735755.8886, 4787232.73325
1084, 0, 4, -13734482.9983, 4785406.09513
1085, 0, 4, -13735044.5684, 4786458.63654
1086, 0, 4, -13734933.8675, 4785479.90578
1087, 0, 2, -13733756.2938, 4786722.87277
1088, 0, 4, -13735885.0318, 4787409.38302
1089, 0, 4, -13734312.8706, 4785543.9662
1090, 0, 4, -13735652.8384, 4787095.31225
1091, 0, 4, -13734556.8254, 4785534.07306
1092, 0, 3, -13733578.5581, 4785569.08019
1093, 0, 4, -13735407.4434, 4786203.0893
1094, 0, 4, -13734694.9073, 4786296.04733
1095, 0, 4, -13735239.7165, 4787083.09341
1096, 0, 3, -13733662.8903, 4786489.54858
1097, 0, 4, -13734139.1582, 4786376.62674
1098, 0, 4, -13734648.6209, 4785212.60127
1099, 0, 4, -13734375.1023, 4785815.59573
1100, 0, 4, -13734067.6766, 4785840.45669
1101, 0, 4, -13734302.2189, 4785663.92199
1102, 0, 4, -13735172.6168, 4786845.8993
1103, 0, 4, -13734854.088, 4786545.40603
1104, 0, 4, -13735780.1132, 4786076.76681
1105, 0, 4, -13735023.6546, 4785374.79515
1106, 0, 4, -13734346.2714, 4786077.78519
1107, 0, 4, -13734855.2876, 4785777.09429
1108, 0, 4, -13734774.1226, 4785904.51798
1109, 0, 4, -13734294.282, 4785797.26999
1110, 0, 4, -13735261.3789, 4786412.70387
1111, 0, 4, -13735643.9964, 4785165.39067
1112, 0, 4, -13734855.9596, 4786445.30813
1113, 0, 3, -13733814.6277, 4785652.21451
1114, 0, 4, -13734237.9614, 4787248.71233
1115, 0, 4, -13734571.0643, 4785807.52886
1116, 0, 4, -13734921.5171, 4787131.75898
1117, 0, 4, -13735672.8455, 4787669.09992
1118, 0, 4, -13735754.385, 4785907.57749
1119, 0, 4, -13735334.2599, 4786317.91188
1120, 0, 4, -13735503.5363, 4785487.27795
1121, 0, 4, -13734030.6247, 4786979.27446
1122, 0, 4, -13735428.603, 4786055.33592
1123, 0, 4, -13735737.0732, 4786992.29796
1124, 0, 3, -13733837.9153, 4786454.5569
1125, 0, 4, -13734033.8959, 4786026.47061
1126, 0, 4, -13734037.1316, 4786413.96386
1127, 0, 4, -13734047.4117, 4786284.36588
1128, 0, 4, -13734425.8765, 4786972.8891
1129, 0, 4, -13735457.0733, 4786549.16022
1130, 0, 4, -13734924.3189, 4785448.51306
1131, 0, 4, -13734362.7054, 4785801.60957
1132, 0, 2, -13733736.1056, 4786450.44036
1133, 0, 4, -13735517.5698, 4786576.69707
1134, 0, 4, -13734173.5214, 4786364.08163
1135, 0, 4, -13735740.3003, 4785846.70277
1136, 0, 4, -13735732.1357, 4785791.15298
1137, 0, 4, -13735182.8345, 4786000.25712
1138, 0, 4, -13734328.4189, 4787160.30405
1139, 0, 4, -13735671.6739, 4785233.37602
1140, 0, 4, -13734364.4146, 4786647.41364
1141, 0, 4, -13734412.2529, 4786840.38933
1142, 0, 4, -13735439.6631, 4785423.81881
1143, 0, 4, -13735752.1698, 4785898.78667
1144, 0, 4, -13734850.3666, 4786497.32758
1145, 0, 4, -13734981.3671, 4787471.08603
1146, 0, 4, -13735094.6653, 4785676.62766
1147, 0, 4, -13734828.643, 4787453.60498
1148, 0, 4, -13735768.6457, 4786188.49146
1149, 0, 4, -13734563.2333, 4785786.8076
1150, 0, 4, -13734740.73, 4786053.32218
1151, 0, 4, -13735336.9266, 4786719.71337
1152, 0, 4, -13734543.7375, 4787039.72565
1153, 0, 3, -13733717.7536, 4787168.51449
1154, 0, 4, -13735770.2506, 4787652.12105
1155, 0, 3, -13733968.1037, 4786969.23313
1156, 0, 4, -13735254.3953, 4785902.6074
1157, 0, 3, -13733636.6524, 4786242.55012
1158, 0, 4, -13734393.635, 4785382.1037
