FID,CID,Type,POINT_X,POINT_Y
132, 0, 1, -8236972.62496, 4970172.92345
133, 0, 1, -8236874.06612, 4968682.46212
134, 0, 1, -8236978.99465, 4968607.25349
135, 0, 1, -8236645.16257, 4968325.62706
136, 0, 1, -8235676.23963, 4970339.81773
137, 0, 1, -8237534.89424, 4969411.70594
138, 0, 1, -8235397.60835, 4969992.03236
139, 0, 1, -8235522.15331, 4969777.01914
140, 0, 1, -8236711.75365, 4969498.77931
141, 0, 1, -8235988.13754, 4970165.05981
142, 0, 1, -8237412.0496, 4967912.09754
143, 0, 1, -8236566.99597, 4968192.93602
144, 0, 1, -8236541.21941, 4970256.90341
145, 0, 1, -8235892.64515, 4968175.1681
146, 0, 1, -8237429.65367, 4969470.02336
147, 0, 1, -8237620.51472, 4969355.82313
148, 0, 1, -8236526.1095, 4968036.96873
149, 0, 1, -8237055.41842, 4970198.38849
150, 0, 1, -8236682.80039, 4969436.20897
151, 0, 1, -8235464.18802, 4968299.69602
152, 0, 1, -8236529.40604, 4968214.46833
153, 0, 1, -8237632.18364, 4969337.82405
154, 0, 1, -8237083.83155, 4970382.67283
155, 0, 1, -8236725.18554, 4970238.92327
156, 0, 1, -8237078.8884, 4970368.49847
157, 0, 1, -8237078.56391, 4967893.58267
158, 0, 1, -8236774.60203, 4968061.31754
159, 0, 1, -8237339.80644, 4968404.14456
160, 0, 1, -8235862.2115, 4968072.91025
161, 0, 1, -8237684.29095, 4969315.04191
162, 0, 1, -8236744.68218, 4969784.5661
163, 0, 1, -8237312.27911, 4969116.97884
164, 0, 1, -8236372.5693, 4970276.18854
165, 0, 1, -8236914.7654, 4968562.39189
166, 0, 1, -8236047.34375, 4968188.32906
167, 0, 1, -8237323.81868, 4968391.2166
168, 0, 1, -8236331.70773, 4968601.95389
169, 0, 1, -8237126.13518, 4968898.79103
170, 0, 1, -8235988.06243, 4970163.47491
171, 0, 1, -8235512.83526, 4968373.8219
172, 0, 1, -8236612.27239, 4968243.4317
173, 0, 1, -8237570.01894, 4970136.12314
174, 0, 1, -8237700.69611, 4969286.99137
175, 0, 1, -8235591.25134, 4968386.67895
176, 0, 1, -8235773.41877, 4968154.16981
177, 0, 1, -8237258.45808, 4968047.84881
178, 0, 1, -8235559.81257, 4970299.09268
179, 0, 1, -8235972.36752, 4968205.05943
180, 0, 1, -8235492.00684, 4968149.73929
181, 0, 1, -8236540.95849, 4968154.39828
182, 0, 1, -8237169.51891, 4968214.86403
183, 0, 1, -8237107.63358, 4970194.15125
184, 0, 1, -8236701.80972, 4968480.88452
185, 0, 1, -8237407.39698, 4970209.14673
186, 0, 1, -8237251.2799, 4968074.22838
187, 0, 1, -8235616.5673, 4968153.3289
188, 0, 1, -8236689.95401, 4968070.8648
189, 0, 1, -8236537.79226, 4968061.27292
190, 0, 1, -8236124.17795, 4968160.88032
191, 0, 1, -8236897.65926, 4969585.20805
192, 0, 1, -8236224.56079, 4969071.78968
193, 0, 1, -8236223.17219, 4970288.97343
194, 0, 1, -8235684.84541, 4968386.4992
195, 0, 1, -8236515.28337, 4968089.44437
196, 0, 1, -8236789.13774, 4970067.38754
197, 0, 1, -8236675.77695, 4970239.90132
198, 0, 1, -8235927.65089, 4968174.8536
199, 0, 1, -8236777.87879, 4969644.4527
200, 0, 1, -8236835.73994, 4968600.79073
201, 0, 1, -8236660.99836, 4969381.60005
202, 0, 1, -8236145.9687, 4968737.80051
203, 0, 1, -8236172.53681, 4969715.51124
204, 0, 1, -8235555.18081, 4970300.19124
205, 0, 1, -8236500.64104, 4968410.69851
206, 0, 1, -8237364.49219, 4968069.22839
207, 0, 1, -8237428.21392, 4969241.73419
208, 0, 1, -8235934.20626, 4970119.38736
209, 0, 1, -8236994.01183, 4969557.0329
210, 0, 1, -8236791.40524, 4970407.60721
211, 0, 1, -8237318.24494, 4968386.72591
212, 0, 1, -8236349.51353, 4968143.15284
213, 0, 1, -8237634.22778, 4970133.15872
214, 0, 1, -8236733.10306, 4969689.7862
215, 0, 1, -8237265.32702, 4968069.55686
216, 0, 1, -8236527.23293, 4968029.47887
217, 0, 1, -8236824.90907, 4968491.18349
218, 0, 1, -8236258.47667, 4970290.78985
219, 0, 1, -8237074.00703, 4968619.12923
220, 0, 1, -8236934.77479, 4970024.84678
221, 0, 1, -8236506.63324, 4968212.4019
222, 0, 1, -8236864.1858, 4968142.92781
223, 0, 1, -8237145.32275, 4969990.2655
224, 0, 1, -8236116.82709, 4968144.46362
225, 0, 1, -8236325.57303, 4968640.01594
226, 0, 1, -8235679.29916, 4970337.43027
227, 0, 1, -8235473.53768, 4968028.96627
228, 0, 1, -8236204.67691, 4967928.47398
229, 0, 1, -8236280.48244, 4968478.65955
230, 0, 1, -8236004.81276, 4970316.96048
231, 0, 1, -8236166.54559, 4970295.02251
232, 0, 1, -8237150.83744, 4970194.69319
233, 0, 1, -8237476.26425, 4968547.25885
234, 0, 1, -8235733.08973, 4968170.73804
235, 0, 1, -8236077.71689, 4968053.69556
236, 0, 1, -8236551.569, 4970049.67258
237, 0, 1, -8236531.52468, 4967986.47991
238, 0, 1, -8236318.73931, 4968630.84548
239, 0, 1, -8236153.8831, 4968504.18286
240, 0, 1, -8235937.9272, 4968510.40233
241, 0, 1, -8237647.20887, 4969456.64526
242, 0, 1, -8236263.89537, 4968449.517
243, 0, 1, -8237340.33463, 4968401.24803
244, 0, 1, -8236406.83479, 4968012.70144
245, 0, 1, -8237273.44456, 4967966.5072
246, 0, 1, -8236459.01067, 4968226.92092
247, 0, 1, -8236167.6235, 4968417.07694
248, 0, 1, -8236615.24918, 4968287.03851
249, 0, 1, -8236545.07847, 4967930.01184
250, 0, 1, -8237462.79146, 4969460.71851
251, 0, 1, -8237464.889, 4970177.15633
252, 0, 1, -8237277.60303, 4968291.53432
253, 0, 1, -8237222.90959, 4968158.89572
254, 0, 1, -8236183.5641, 4968013.63858
255, 0, 1, -8235633.74714, 4970332.95117
256, 0, 1, -8236283.07046, 4968547.18179
257, 0, 1, -8237191.38337, 4967940.76908
258, 0, 1, -8237424.4331, 4968496.24236
259, 0, 1, -8236540.87823, 4970252.73221
260, 0, 1, -8235469.71331, 4968328.39204
261, 0, 1, -8236715.89674, 4968233.41193
262, 0, 1, -8236819.07496, 4969746.52601
263, 0, 1, -8235339.01857, 4969819.86462
264, 0, 1, -8236903.78147, 4968403.63934
265, 0, 1, -8237000.19371, 4970237.44954
266, 0, 1, -8237086.66283, 4970390.45174
267, 0, 1, -8235468.22149, 4968186.89729
268, 0, 1, -8236440.60348, 4969515.32793
269, 0, 1, -8235499.30291, 4970035.05191
270, 0, 1, -8237173.51684, 4968973.67413
271, 0, 1, -8236634.72685, 4968223.9192
272, 0, 1, -8237765.08928, 4969691.55835
273, 0, 1, -8236584.44272, 4970047.22366
274, 0, 1, -8236757.52977, 4968567.45417
275, 0, 1, -8237696.62142, 4968764.5662
276, 0, 1, -8235567.27498, 4970388.2495
277, 0, 1, -8235512.3491, 4968158.2982
278, 0, 1, -8237809.67368, 4970082.13264
279, 0, 1, -8236974.53718, 4968740.1094
280, 0, 1, -8235980.61161, 4970227.41861
281, 0, 1, -8235738.12193, 4968332.31126
282, 0, 1, -8236658.63143, 4968059.86049
283, 0, 1, -8237761.22192, 4968830.97185
284, 0, 1, -8236933.76243, 4968705.04938
285, 0, 1, -8235921.3508, 4969753.28104
286, 0, 1, -8236632.73272, 4968440.08883
287, 0, 1, -8236489.88196, 4968501.21425
288, 0, 1, -8237232.93171, 4968431.61576
289, 0, 1, -8237226.06388, 4968132.66
290, 0, 1, -8237198.54538, 4968521.98096
291, 0, 1, -8236690.62084, 4967979.71953
292, 0, 1, -8236080.67141, 4968012.18846
293, 0, 1, -8237152.25912, 4968932.37101
294, 0, 1, -8237441.73047, 4968513.14992
295, 0, 1, -8237432.8124, 4969478.39972
296, 0, 1, -8236574.92281, 4968432.47516
297, 0, 1, -8235700.24285, 4970151.62931
298, 0, 1, -8235498.85278, 4968359.5127
299, 0, 1, -8236595.17359, 4968424.54664
300, 0, 1, -8236527.41517, 4968146.00904
301, 0, 1, -8236152.57298, 4968619.44898
302, 0, 1, -8236000.51801, 4968189.85926
303, 0, 1, -8236546.04157, 4968026.58292
304, 0, 1, -8236468.54268, 4968985.96604
305, 0, 1, -8236865.66466, 4969851.90046
306, 0, 1, -8237819.74392, 4969601.04881
307, 0, 1, -8236457.88478, 4969659.75055
308, 0, 1, -8235947.39369, 4969830.04237
309, 0, 1, -8236144.24441, 4968417.12695
310, 0, 1, -8236642.4732, 4968564.31104
311, 0, 1, -8237113.91574, 4969992.86791
312, 0, 1, -8236850.56126, 4968618.94898
313, 0, 1, -8236046.72094, 4967969.23232
314, 0, 1, -8236496.60022, 4969798.10342
315, 0, 1, -8235926.43534, 4968173.19277
316, 0, 1, -8236054.45027, 4967941.14617
317, 0, 1, -8237064.37314, 4970417.99265
318, 0, 1, -8237683.42554, 4970120.64579
319, 0, 1, -8237331.65943, 4968132.40365
320, 0, 1, -8235904.59595, 4970405.61253
321, 0, 1, -8237097.87552, 4968893.1516
322, 0, 1, -8237216.47603, 4970180.51653
323, 0, 1, -8236745.15964, 4968141.49689
324, 0, 1, -8237118.00688, 4968604.91316
325, 0, 1, -8236169.02921, 4968253.5774
326, 0, 1, -8237131.20057, 4969537.29519
327, 0, 1, -8236607.5349, 4969258.9846
328, 0, 1, -8235529.69582, 4969793.89187
329, 0, 1, -8236923.35873, 4970054.66952
330, 0, 1, -8235981.38175, 4970223.88006
331, 0, 1, -8236163.79454, 4968176.20371
332, 0, 1, -8236150.03948, 4968246.12942
333, 0, 1, -8235743.36106, 4968166.26625
334, 0, 1, -8236243.03694, 4970080.70818
335, 0, 1, -8236148.17946, 4968839.26842
336, 0, 1, -8236477.56625, 4968245.2962
337, 0, 1, -8236164.06789, 4968332.44635
338, 0, 1, -8236022.74385, 4967920.24135
339, 0, 1, -8237284.37503, 4967973.71339
340, 0, 1, -8235948.9331, 4968537.90971
341, 0, 1, -8236842.89443, 4968545.92028
342, 0, 1, -8236741.93472, 4968413.6309
343, 0, 1, -8236066.03118, 4968544.61773
344, 0, 1, -8236886.59415, 4969979.46722
345, 0, 1, -8237622.31135, 4969434.02111
346, 0, 1, -8235955.89091, 4969908.68317
347, 0, 1, -8237128.94483, 4968916.61421
348, 0, 1, -8237030.09274, 4968804.49328
349, 0, 1, -8236025.12731, 4968266.93474
350, 0, 1, -8236497.58091, 4968179.9258
351, 0, 1, -8236722.09784, 4968410.65051
352, 0, 1, -8236251.91667, 4968403.88355
353, 0, 1, -8236187.46835, 4968215.64198
354, 0, 1, -8236092.30721, 4970096.89459
355, 0, 1, -8236768.31337, 4970021.95883
356, 0, 1, -8236970.86972, 4968743.89516
357, 0, 1, -8236478.5483, 4968998.46863
358, 0, 1, -8236561.3287, 4969195.94252
359, 0, 1, -8237574.55369, 4969375.74622
360, 0, 1, -8237314.54923, 4970366.33451
361, 0, 1, -8236329.15134, 4970075.46863
362, 0, 1, -8236796.3622, 4968461.22446
363, 0, 1, -8236198.40684, 4970460.68854
364, 0, 1, -8236547.97392, 4968307.23785
365, 0, 1, -8237627.05687, 4969897.42754
366, 0, 1, -8235648.84416, 4969763.71202
367, 0, 1, -8237521.93477, 4968081.49966
368, 0, 1, -8237608.02039, 4969426.97521
369, 0, 1, -8236629.48121, 4969308.69747
370, 0, 1, -8235694.36516, 4970353.24234
371, 0, 1, -8236034.94997, 4967895.80431
372, 0, 1, -8237052.82447, 4969550.51025
373, 0, 1, -8237060.50233, 4968616.81354
374, 0, 1, -8236867.49174, 4968415.99602
375, 0, 1, -8235646.98536, 4968158.94944
376, 0, 1, -8235887.98315, 4968106.28207
377, 0, 1, -8237085.66442, 4968306.50079
378, 0, 1, -8236527.29486, 4968110.64855
379, 0, 1, -8236523.4924, 4970025.49376
380, 0, 1, -8236482.29077, 4969640.41677
381, 0, 1, -8235749.9292, 4968047.8968
382, 0, 1, -8235854.9216, 4970128.38395
383, 0, 1, -8236501.3465, 4968312.03354
384, 0, 1, -8237543.3048, 4969933.65436
385, 0, 1, -8236112.01033, 4968131.46631
386, 0, 1, -8236814.35803, 4969793.60503
387, 0, 1, -8235947.9477, 4969849.12539
388, 0, 1, -8237761.24249, 4969577.25943
389, 0, 1, -8236484.61274, 4968552.98252
390, 0, 1, -8237276.09803, 4970417.72166
391, 0, 1, -8236269.43051, 4968403.92363
392, 0, 1, -8237066.06024, 4969545.87021
393, 0, 1, -8236613.71916, 4969625.46314
394, 0, 1, -8236863.90913, 4968682.86439
395, 0, 1, -8236392.24482, 4968088.15554
396, 0, 1, -8236223.10653, 4969075.04336
397, 0, 1, -8237157.24234, 4968952.59643
398, 0, 1, -8237186.88948, 4968984.10746
399, 0, 1, -8236692.66273, 4969613.25575
400, 0, 1, -8237027.88239, 4970245.02883
401, 0, 1, -8236711.76195, 4968471.55203
402, 0, 1, -8237288.62373, 4970421.77671
403, 0, 1, -8237056.31808, 4968318.33659
404, 0, 1, -8236111.11359, 4970307.98475
405, 0, 1, -8237712.62615, 4969778.88982
406, 0, 1, -8236852.3634, 4969900.36368
407, 0, 1, -8236946.88642, 4970042.41637
408, 0, 1, -8236958.18133, 4968592.19952
409, 0, 1, -8236286.91858, 4969207.42821
410, 0, 1, -8236351.31145, 4968048.98785
411, 0, 1, -8236712.92968, 4968437.11131
412, 0, 1, -8236348.59021, 4968392.44954
413, 0, 1, -8236395.63434, 4968164.64033
414, 0, 1, -8236104.77303, 4969709.56693
415, 0, 1, -8236957.87214, 4968589.21574
416, 0, 1, -8236517.57852, 4969974.66833
417, 0, 1, -8235543.34007, 4970458.70849
418, 0, 1, -8236694.31464, 4967907.31957
419, 0, 1, -8235945.25319, 4968172.67247
420, 0, 1, -8236616.87902, 4968239.85883
421, 0, 1, -8235646.75656, 4967948.48358
422, 0, 1, -8236436.88327, 4968180.4443
423, 0, 1, -8236155.03489, 4968900.77258
424, 0, 1, -8235363.6308, 4969812.63356
425, 0, 1, -8237396.70064, 4969183.99509
426, 0, 1, -8236242.64008, 4970292.467
427, 0, 1, -8237143.03087, 4968934.27482
428, 0, 1, -8237450.9296, 4969465.70082
429, 0, 1, -8236781.51061, 4969985.06532
430, 0, 1, -8236457.83073, 4968228.58281
431, 0, 1, -8236539.50166, 4967982.79744
432, 0, 1, -8237638.58001, 4968143.26501
433, 0, 1, -8237251.74679, 4968072.40033
434, 0, 1, -8236181.84814, 4968984.67408
435, 0, 1, -8236149.40726, 4969700.60404
436, 0, 1, -8236844.81137, 4968419.7822
437, 0, 1, -8236737.78078, 4969550.76112
438, 0, 1, -8236279.77055, 4969181.34429
439, 0, 1, -8237834.97663, 4970070.81531
440, 0, 1, -8236565.41437, 4968431.57489
441, 0, 1, -8237823.4696, 4970084.70899
442, 0, 1, -8236158.07722, 4968393.98963
443, 0, 1, -8235877.1926, 4968116.92862
444, 0, 1, -8236393.3879, 4967920.09688
445, 0, 1, -8236986.15845, 4970209.02822
446, 0, 1, -8236806.4326, 4968680.41909
447, 0, 1, -8236187.23449, 4967988.96202
448, 0, 1, -8237336.60644, 4968396.33231
449, 0, 1, -8236731.8967, 4968183.13573
450, 0, 1, -8236521.71019, 4968264.19954
451, 0, 1, -8235518.36709, 4970246.63187
452, 0, 1, -8235467.12779, 4968205.36743
453, 0, 1, -8237696.20014, 4969806.96799
454, 0, 1, -8236060.2412, 4968546.69317
455, 0, 1, -8236303.72402, 4968191.56194
456, 0, 1, -8236751.43788, 4968097.25136
457, 0, 1, -8237800.02431, 4968866.59227
458, 0, 1, -8236370.31816, 4968745.32699
459, 0, 1, -8237240.76162, 4970183.34749
460, 0, 1, -8236949.15045, 4968580.27957
461, 0, 1, -8237015.86956, 4970280.33172
462, 0, 1, -8237304.4196, 4969102.20273
463, 0, 1, -8236790.06141, 4969681.81852
464, 0, 1, -8235739.2398, 4967955.26572
465, 0, 1, -8236230.67953, 4970083.19459
466, 0, 1, -8237171.95647, 4968216.56635
467, 0, 1, -8236968.6428, 4970210.31567
468, 0, 1, -8235698.48369, 4970153.80084
469, 0, 1, -8235898.48342, 4970120.2326
470, 0, 1, -8237377.89018, 4968446.20506
471, 0, 1, -8237244.79077, 4968118.0543
472, 0, 1, -8236555.5352, 4970284.23364
473, 0, 1, -8237254.91236, 4968072.02219
474, 0, 1, -8236786.80031, 4968555.36965
475, 0, 1, -8235554.85258, 4968382.52651
476, 0, 1, -8237805.8903, 4969613.73364
477, 0, 1, -8236704.58969, 4969473.56202
478, 0, 1, -8236531.51662, 4969645.4551
479, 0, 1, -8237438.51484, 4969243.13203
480, 0, 1, -8236115.3383, 4968222.80726
481, 0, 1, -8235721.62236, 4969753.40911
482, 0, 1, -8236684.99128, 4968307.70996
483, 0, 1, -8236197.52487, 4967914.2778
484, 0, 1, -8236711.41333, 4968432.96757
485, 0, 1, -8236091.10806, 4968025.43735
486, 0, 1, -8236032.86398, 4969737.58414
487, 0, 1, -8236843.80623, 4968509.63724
488, 0, 1, -8237383.26798, 4970229.57683
489, 0, 1, -8236263.19503, 4970289.67721
490, 0, 1, -8237686.71793, 4969295.56478
491, 0, 1, -8237637.6494, 4968148.25722
492, 0, 1, -8236656.98908, 4969425.00752
493, 0, 1, -8237528.5551, 4969346.3279
494, 0, 1, -8236376.5744, 4967954.13225
495, 0, 1, -8236663.53175, 4968083.72829
496, 0, 1, -8237004.0808, 4968636.77548
497, 0, 1, -8237042.1666, 4968208.81414
498, 0, 1, -8236815.40277, 4968500.85045
499, 0, 1, -8236772.67515, 4969785.43584
500, 0, 1, -8237423.77419, 4968489.47197
501, 0, 1, -8237466.18038, 4969273.56834
502, 0, 1, -8236659.39371, 4969632.56916
503, 0, 1, -8236269.89876, 4968189.85142
504, 0, 1, -8236789.35963, 4969670.37351
505, 0, 1, -8236616.29551, 4968566.24409
506, 0, 1, -8237044.61721, 4968208.07445
507, 0, 1, -8235338.86901, 4969816.0765
508, 0, 1, -8236544.61937, 4967926.15295
509, 0, 1, -8236644.2658, 4968394.60422
510, 0, 1, -8237346.26613, 4969508.21508
511, 0, 1, -8236234.92928, 4968369.07033
512, 0, 1, -8237473.23413, 4969279.95874
513, 0, 1, -8236020.60169, 4967911.02948
514, 0, 1, -8236653.47843, 4968123.46752
515, 0, 1, -8236834.26283, 4968593.6038
516, 0, 1, -8235988.46543, 4969731.05684
517, 0, 1, -8235458.74942, 4968155.61352
518, 0, 1, -8235463.6314, 4968268.57033
519, 0, 1, -8236154.92159, 4968580.66937
520, 0, 1, -8237187.82056, 4968212.50841
521, 0, 1, -8235414.27629, 4968115.92022
522, 0, 1, -8235526.49933, 4969792.5849
523, 0, 1, -8237837.27622, 4970070.12595
524, 0, 1, -8236837.78513, 4970375.85953
525, 0, 1, -8236209.05925, 4967939.93208
526, 0, 1, -8236568.4883, 4969219.12007
527, 0, 1, -8237281.41973, 4968028.88189
528, 0, 1, -8237267.30228, 4970436.1616
529, 0, 1, -8236170.57392, 4968360.40033
530, 0, 1, -8237190.60791, 4968545.33445
531, 0, 1, -8235914.23725, 4968140.38527
532, 0, 1, -8236572.41293, 4970045.92452
533, 0, 1, -8235755.96819, 4968165.25549
534, 0, 1, -8236482.15022, 4968530.76766
535, 0, 1, -8237308.63317, 4968166.43574
536, 0, 1, -8235532.56726, 4968154.02431
537, 0, 1, -8237118.26509, 4970442.01263
538, 0, 1, -8237743.70701, 4969734.90468
539, 0, 1, -8236518.6876, 4969957.01116
540, 0, 1, -8237759.22773, 4969577.28274
541, 0, 1, -8235664.98493, 4970157.70583
542, 0, 1, -8237593.4021, 4969375.04842
543, 0, 1, -8236395.87495, 4968120.26594
544, 0, 1, -8236269.39232, 4969173.80246
545, 0, 1, -8235591.50952, 4969789.03935
546, 0, 1, -8237225.93316, 4968439.5872
547, 0, 1, -8235546.3401, 4970445.30978
548, 0, 1, -8236418.60271, 4968806.74653
549, 0, 1, -8237312.34866, 4967940.15928
550, 0, 1, -8236944.14094, 4968735.65246
551, 0, 1, -8236215.4132, 4970318.13981
552, 0, 1, -8237411.65087, 4967917.4606
553, 0, 1, -8236556.01992, 4968304.87435
554, 0, 1, -8236487.77843, 4968978.79233
555, 0, 1, -8235913.39161, 4970123.48351
556, 0, 1, -8236178.26846, 4968115.50069
557, 0, 1, -8237091.33527, 4968868.0715
558, 0, 1, -8236139.43002, 4968152.62925
559, 0, 1, -8236450.52268, 4968088.24822
560, 0, 1, -8236157.12093, 4968261.91957
561, 0, 1, -8235529.36058, 4970181.05973
562, 0, 1, -8236342.25789, 4968188.42789
563, 0, 1, -8237623.32994, 4969425.6788
564, 0, 1, -8236163.16715, 4968471.13909
565, 0, 1, -8235893.11134, 4969752.00127
566, 0, 1, -8237092.65148, 4968305.28787
567, 0, 1, -8236533.5647, 4968144.4838
568, 0, 1, -8236670.29843, 4969406.00484
569, 0, 1, -8235491.22921, 4968148.40453
570, 0, 1, -8236945.31895, 4968728.05896
571, 0, 1, -8237133.44534, 4970194.86108
572, 0, 1, -8236225.91725, 4969083.7933
573, 0, 1, -8236451.79242, 4968932.48374
574, 0, 1, -8236320.77199, 4969680.63915
575, 0, 1, -8236322.4513, 4968012.13714
576, 0, 1, -8235936.89238, 4968177.54843
577, 0, 1, -8236166.54544, 4968296.14213
578, 0, 1, -8237055.19212, 4968317.96348
579, 0, 1, -8235551.17907, 4968382.32894
